0.7313432835820896,161723.8,3157,335,245,3600,0.2,1.0,5
0.8119402985074626,124253.1875,1880,335,272,3600,0.2,1.0,5
0.7761194029850746,131208.419231,2147,335,260,3600,0.2,1.0,5
0.7343283582089553,130245.073171,2486,335,246,3600,0.2,1.0,5

0.6865671641791045,171845.795652,3356,335,230,3600,0.4,1.0,5
0.8238805970149253,132050.391304,1854,335,276,3600,0.4,1.0,5
0.8029850746268656,126755.535316,2027,335,269,3600,0.4,1.0,5
0.7134328358208956,129273.51046,2716,335,239,3600,0.4,1.0,5

0.7074626865671642,160529.991561,3090,335,237,3600,0.6,1.0,5
0.835820895522388,125864.239286,1832,335,280,3600,0.6,1.0,5
0.817910447761194,117004.222628,1959,335,274,3600,0.6,1.0,5
0.7492537313432835,123538.139442,2322,335,251,3600,0.6,1.0,5

0.7134328358208956,162987.711297,3289,335,239,3600,0.8,1.0,5
0.817910447761194,129009.664234,1843,335,274,3600,0.8,1.0,5
0.835820895522388,128290.414286,2026,335,280,3600,0.8,1.0,5
0.764179104477612,134364.226562,2469,335,256,3600,0.8,1.0,5

0.6805970149253732,161802.95614,3265,335,228,3600,1.0,1.0,5
0.8059701492537313,133224.3,1866,335,270,3600,1.0,1.0,5
0.7761194029850746,136666.5,2158,335,260,3600,1.0,1.0,5
0.7223880597014926,127675.702479,2369,335,242,3600,1.0,1.0,5

0.7014925373134329,137544.319149,3029,335,235,3600,1.2,1.0,5
0.8328358208955224,124994.283154,1707,335,279,3600,1.2,1.0,5
0.8,119134.962687,1994,335,268,3600,1.2,1.0,5
0.7701492537313432,120487.94186,2286,335,258,3600,1.2,1.0,5

