0.8093346573982125,134795.278528,6930,1007,815,1200,0.0,0.0
0.13902681231380337,171070.435714,14583,1007,140,1200,
0.18867924528301888,163271.494737,4662,1007,190,1200,
0.10427010923535253,281360.4,3208,1007,105,1200,
0.09930486593843098,295341.96,1168,1007,100,1200,
0.12810327706057598,155858.147287,1489,1007,129,1200,

0.7926102502979738,136632.433083,5773,839,665,1440,0.0,0.0
0.11084624553039332,160602.473118,13546,839,93,1440,
0.19308700834326578,168585.425926,4189,839,162,1440,
0.11084624553039332,259316.032258,2834,839,93,1440,
0.11799761620977355,318077.636364,1122,839,99,1440,
0.13706793802145412,178531.965217,1356,839,115,1440,

0.8047690014903129,139964.387037,4762,671,540,1800,0.0,0.0
0.15201192250372578,166889.04902,12368,671,102,1800,
0.2414307004470939,150560.901235,3672,671,162,1800,
0.13263785394932937,263660.921348,2557,671,89,1800,
0.13263785394932937,306845.47191,980,671,89,1800,
0.15797317436661698,175909.839623,1114,671,106,1800,

0.8031809145129225,133477.304455,3477,503,404,2400,0.0,0.0
0.1848906560636183,187239.709677,11018,503,93,2400,
0.2286282306163022,160115.617391,3050,503,115,2400,
0.12922465208747516,279421.323077,2038,503,65,2400,
0.15308151093439365,306697.272727,859,503,77,2400,
0.18886679920477137,213266.642105,954,503,95,2400,

0.8507462686567164,139667.501754,2389,335,285,3600,0.0,0.0
0.18507462686567164,199400.983871,8910,335,62,3600,
0.32238805970149254,150534.074074,2343,335,108,3600,
0.18507462686567164,290402.16129,1466,335,62,3600,
0.16417910447761194,292109.527273,678,335,55,3600,
0.20298507462686566,172777.897059,666,335,68,3600,

0.8802395209580839,140691.972789,1133,167,147,7200,0.0,0.0
0.2215568862275449,184947.972973,5650,167,37,7200,
0.3473053892215569,170741.534483,1381,167,58,7200,
0.24550898203592814,320174.756098,829,167,41,7200,
0.25149700598802394,284844.666667,466,167,42,7200,
0.19161676646706588,151333.6875,322,167,32,7200,

